PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2082,Tapers,detailed,180,36.9,0.067,0.53,32.18,"66,940",6.7,18.20,30.27,33.63,36.82,41.60,"37,850","62,970","69,960","76,590","86,530",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2111,Electricians,detailed,"10,960",4.5,4.010,0.93,31.57,"65,670",2.9,17.84,21.94,28.51,41.57,51.17,"37,100","45,630","59,310","86,460","106,430",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2121,Glaziers,detailed,670,26.5,0.244,0.76,33.60,"69,880",4.6,19.14,23.81,38.62,44.26,47.41,"39,810","49,530","80,340","92,050","98,620",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,400,36.5,0.148,0.79,22.92,"47,660",4.5,16.07,17.84,21.92,27.53,31.76,"33,430","37,100","45,600","57,260","66,050",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2132,"Insulation Workers, Mechanical",detailed,260,24.9,0.095,0.45,27.77,"57,770",7.1,16.64,20.04,24.19,39.55,45.05,"34,610","41,690","50,310","82,270","93,700",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2141,"Painters, Construction and Maintenance",detailed,"2,910",9.1,1.065,0.69,21.95,"45,650",5.3,13.82,16.92,20.91,26.09,32.47,"28,750","35,190","43,500","54,270","67,540",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2142,Paperhangers,detailed,**,**,**,**,19.28,"40,110",8.8,12.77,15.41,20.33,22.92,24.50,"26,560","32,060","42,280","47,670","50,960",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2151,Pipelayers,detailed,560,19.6,0.206,0.70,24.99,"51,980",6.1,15.95,19.47,23.97,29.74,36.64,"33,170","40,500","49,850","61,850","76,210",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"6,490",10.9,2.375,0.84,31.79,"66,120",3.0,19.33,22.47,29.22,41.75,49.25,"40,200","46,740","60,780","86,850","102,450",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2161,Plasterers and Stucco Masons,detailed,**,**,**,**,24.47,"50,890",3.4,19.08,20.53,22.86,27.85,33.79,"39,690","42,700","47,540","57,930","70,290",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2171,Reinforcing Iron and Rebar Workers,detailed,110,47.8,0.041,0.28,33.85,"70,420",10.1,16.74,21.35,39.46,44.70,47.82,"34,810","44,420","82,070","92,980","99,470",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2181,Roofers,detailed,"1,640",19.7,0.598,0.75,25.95,"53,980",5.6,15.57,18.61,26.29,31.89,37.39,"32,380","38,700","54,680","66,330","77,760",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2211,Sheet Metal Workers,detailed,"1,500",10.8,0.548,0.56,26.79,"55,720",6.8,12.71,15.93,24.53,38.78,44.86,"26,430","33,140","51,010","80,660","93,300",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2221,Structural Iron and Steel Workers,detailed,860,18.4,0.314,0.67,34.99,"72,770",8.2,16.93,22.95,37.98,45.22,53.53,"35,210","47,730","79,000","94,050","111,350",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-2231,Solar Photovoltaic Installers,detailed,**,**,**,**,21.11,"43,900",4.1,16.68,19.58,21.18,22.78,23.74,"34,690","40,720","44,050","47,380","49,370",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,520,23.3,0.190,1.14,18.10,"37,650",8.2,11.51,14.00,17.06,20.80,27.36,"23,940","29,120","35,490","43,270","56,910",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-3012,Helpers--Carpenters,detailed,600,17.4,0.221,0.80,13.70,"28,490",3.4,9.99,11.26,13.16,15.06,18.60,"20,780","23,420","27,370","31,330","38,700",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-3013,Helpers--Electricians,detailed,790,19.3,0.288,0.56,14.53,"30,220",3.3,10.35,12.44,13.93,16.23,18.68,"21,520","25,870","28,980","33,760","38,850",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,**,**,**,**,12.89,"26,810",5.5,9.54,11.44,12.98,14.25,15.19,"19,850","23,800","27,000","29,650","31,590",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,660,25.8,0.243,0.60,14.81,"30,790",4.5,10.52,12.22,13.77,16.56,21.63,"21,890","25,410","28,630","34,440","45,000",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-3016,Helpers--Roofers,detailed,**,**,**,**,17.38,"36,150",2.9,13.25,15.17,17.02,18.86,22.81,"27,570","31,560","35,390","39,230","47,450",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-3019,"Helpers, Construction Trades, All Other",detailed,260,33.8,0.094,0.68,13.10,"27,240",9.7,8.15,8.97,12.63,16.57,18.74,"16,940","18,650","26,270","34,470","38,970",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-4011,Construction and Building Inspectors,detailed,"2,330",9.2,0.851,1.28,28.45,"59,170",2.8,18.37,22.04,27.11,33.64,41.00,"38,220","45,850","56,390","69,970","85,270",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-4021,Elevator Installers and Repairers,detailed,230,19.6,0.086,0.56,34.54,"71,840",6.1,18.89,24.26,32.17,47.17,54.53,"39,290","50,460","66,910","98,110","113,420",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-4031,Fence Erectors,detailed,450,33.5,0.166,1.08,18.46,"38,410",12.0,12.09,13.62,17.60,22.41,27.49,"25,140","28,330","36,600","46,610","57,180",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-4041,Hazardous Materials Removal Workers,detailed,650,22.9,0.237,0.77,23.32,"48,500",7.3,13.48,17.17,24.01,28.14,32.71,"28,030","35,700","49,950","58,540","68,050",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-4051,Highway Maintenance Workers,detailed,"1,840",10.9,0.673,0.65,23.24,"48,350",2.1,15.60,19.59,22.95,27.46,32.26,"32,450","40,740","47,750","57,120","67,090",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,570,21.2,0.210,1.07,21.20,"44,090",3.1,14.88,17.39,21.11,24.75,28.96,"30,950","36,160","43,900","51,490","60,230",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-4099,"Construction and Related Workers, All Other",detailed,330,25.4,0.122,0.52,20.95,"43,570",6.0,9.63,15.23,19.59,25.23,35.81,"20,030","31,690","40,750","52,480","74,490",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-5021,"Earth Drillers, Except Oil and Gas",detailed,310,42.9,0.114,0.80,*,*,*,*,*,*,*,*,*,*,*,*,*,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-5051,"Rock Splitters, Quarry",detailed,**,**,**,**,19.18,"39,890",5.0,15.77,17.01,19.11,21.76,23.30,"32,790","35,370","39,740","45,260","48,460",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",47-5081,Helpers--Extraction Workers,detailed,**,**,**,**,31.60,"65,720",8.7,22.93,31.23,33.36,35.50,36.78,"47,690","64,950","69,390","73,830","76,490",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-0000,"Installation, Maintenance, and Repair Occupations",major,"97,200",2.1,35.543,0.91,23.85,"49,600",0.8,12.77,16.85,22.61,29.49,36.77,"26,570","35,050","47,040","61,340","76,470",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,"7,700",3.8,2.814,0.87,34.79,"72,360",1.1,22.43,27.32,33.95,41.15,50.25,"46,650","56,830","70,610","85,600","104,520",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,"2,690",11.3,0.983,1.28,19.33,"40,210",2.9,11.25,14.45,18.62,23.17,29.32,"23,390","30,050","38,730","48,190","60,980",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,150,42.3,0.054,0.52,29.66,"61,690",4.4,19.52,26.45,31.35,35.12,37.39,"40,590","55,020","65,200","73,060","77,770",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,"3,280",12.6,1.198,0.75,28.82,"59,940",4.8,15.99,20.34,28.23,35.68,42.74,"33,270","42,310","58,710","74,210","88,900",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-2091,Avionics Technicians,detailed,470,26.1,0.170,1.36,30.88,"64,240",7.5,19.59,24.48,28.89,40.97,46.74,"40,750","50,920","60,090","85,220","97,210",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-2092,"Electric Motor, Power Tool, and Related Repairers",detailed,200,24.4,0.073,0.56,21.52,"44,770",3.9,15.91,17.66,20.83,24.54,29.25,"33,080","36,730","43,320","51,040","60,850",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-2093,"Electrical and Electronics Installers and Repairers, Transportation Equipment",detailed,90,19.1,0.033,0.32,26.55,"55,230",5.9,15.42,24.53,27.27,30.01,34.97,"32,080","51,020","56,730","62,430","72,730",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,"1,550",9.9,0.567,1.13,26.60,"55,330",2.7,16.66,20.66,26.63,31.39,37.03,"34,660","42,970","55,390","65,280","77,020",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,410,26.1,0.150,0.90,34.91,"72,620",3.1,27.25,31.34,34.97,38.66,44.45,"56,680","65,180","72,730","80,420","92,450",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,160,35.5,0.058,0.64,16.77,"34,890",4.2,11.91,13.17,15.16,20.44,23.99,"24,780","27,380","31,530","42,510","49,890",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-2097,Electronic Home Entertainment Equipment Installers and Repairers,detailed,100,21.9,0.038,0.19,19.82,"41,220",7.4,13.86,15.88,17.96,22.80,29.95,"28,830","33,020","37,360","47,430","62,290",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-2098,Security and Fire Alarm Systems Installers,detailed,"1,630",11.8,0.597,1.27,23.78,"49,450",1.7,16.58,19.86,23.56,27.81,30.64,"34,480","41,310","49,000","57,840","63,730",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-3011,Aircraft Mechanics and Service Technicians,detailed,"1,690",9.9,0.617,0.69,28.63,"59,540",2.4,20.36,23.31,28.52,32.70,37.33,"42,350","48,490","59,320","68,030","77,640",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-3021,Automotive Body and Related Repairers,detailed,"2,900",6.9,1.062,1.02,23.23,"48,320",4.2,14.10,17.18,22.48,28.29,34.18,"29,330","35,730","46,770","58,840","71,100",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-3022,Automotive Glass Installers and Repairers,detailed,230,45.6,0.083,0.66,15.34,"31,910",6.2,9.02,10.85,15.18,19.73,22.88,"18,760","22,570","31,570","41,030","47,590",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-3023,Automotive Service Technicians and Mechanics,detailed,"13,870",7.0,5.070,1.10,20.56,"42,750",2.3,10.94,15.24,19.24,25.51,31.67,"22,760","31,700","40,020","53,050","65,870",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,"3,580",8.5,1.310,0.72,24.05,"50,030",1.9,15.76,19.34,23.58,28.47,33.81,"32,770","40,220","49,040","59,210","70,330",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-3041,Farm Equipment Mechanics and Service Technicians,detailed,180,27.2,0.065,0.24,19.57,"40,710",6.6,12.58,15.51,19.09,24.16,27.92,"26,160","32,260","39,700","50,250","58,060",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,"1,570",9.0,0.573,0.65,26.23,"54,550",2.6,16.86,21.08,26.08,29.88,35.70,"35,070","43,850","54,250","62,150","74,270",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-3043,Rail Car Repairers,detailed,180,23.8,0.066,0.42,21.22,"44,140",2.8,15.38,17.25,20.62,24.89,29.14,"31,990","35,870","42,890","51,760","60,620",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-3051,Motorboat Mechanics and Service Technicians,detailed,160,22.4,0.058,0.39,19.26,"40,060",4.9,13.19,15.94,20.14,22.66,24.24,"27,440","33,150","41,880","47,130","50,420",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-3052,Motorcycle Mechanics,detailed,200,34.8,0.073,0.63,17.96,"37,370",4.3,8.99,13.40,18.81,22.33,24.47,"18,700","27,870","39,120","46,450","50,910",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,590,28.1,0.215,0.94,18.40,"38,270",3.3,12.58,14.86,18.70,21.85,23.72,"26,160","30,910","38,890","45,450","49,340",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-3091,Bicycle Repairers,detailed,130,45.8,0.048,0.53,14.60,"30,360",6.0,10.69,12.54,14.70,16.86,18.42,"22,240","26,090","30,570","35,080","38,320",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-3092,Recreational Vehicle Service Technicians,detailed,**,**,**,**,19.60,"40,780",5.7,14.25,16.48,19.12,22.44,25.59,"29,630","34,270","39,760","46,670","53,220",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-3093,Tire Repairers and Changers,detailed,"1,490",26.3,0.545,0.70,12.99,"27,020",4.5,8.68,10.17,12.58,14.87,18.07,"18,060","21,150","26,170","30,940","37,590",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9011,Mechanical Door Repairers,detailed,360,41.9,0.133,1.02,21.43,"44,570",11.4,15.37,16.62,18.69,25.21,33.68,"31,970","34,560","38,880","52,430","70,050",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,810,29.9,0.295,0.96,25.46,"52,960",3.2,17.28,20.86,24.99,29.28,35.39,"35,950","43,380","51,970","60,900","73,620",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,"7,080",8.5,2.589,1.30,26.42,"54,950",2.4,16.24,20.52,25.70,30.21,37.54,"33,770","42,690","53,450","62,830","78,090",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9031,Home Appliance Repairers,detailed,650,20.7,0.236,0.96,22.44,"46,680",6.5,13.87,16.74,20.63,27.09,35.53,"28,850","34,820","42,920","56,340","73,890",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9041,Industrial Machinery Mechanics,detailed,"5,360",11.5,1.960,0.84,25.46,"52,950",1.6,16.74,20.37,24.29,29.79,35.99,"34,810","42,370","50,530","61,970","74,860",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9043,"Maintenance Workers, Machinery",detailed,"1,200",9.5,0.438,0.65,24.72,"51,410",1.8,16.20,20.18,24.77,29.34,34.26,"33,690","41,980","51,530","61,020","71,260",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9044,Millwrights,detailed,460,15.4,0.168,0.58,28.00,"58,250",5.9,15.71,20.20,28.33,35.88,40.65,"32,680","42,020","58,930","74,620","84,540",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9051,Electrical Power-Line Installers and Repairers,detailed,"1,610",24.8,0.589,0.70,37.23,"77,440",5.4,25.47,29.23,35.47,42.21,47.30,"52,980","60,800","73,770","87,800","98,390",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9052,Telecommunications Line Installers and Repairers,detailed,"3,800",14.4,1.388,1.80,29.41,"61,180",3.8,16.81,22.14,32.14,35.88,38.19,"34,970","46,050","66,860","74,620","79,440",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9062,Medical Equipment Repairers,detailed,970,16.7,0.353,1.19,27.19,"56,560",3.1,17.13,20.96,26.27,33.23,38.48,"35,620","43,600","54,640","69,110","80,040",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9063,Musical Instrument Repairers and Tuners,detailed,260,48.4,0.094,1.69,22.59,"46,980",7.4,15.23,16.66,19.01,30.57,35.11,"31,690","34,640","39,530","63,590","73,030",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,230,18.5,0.084,0.96,30.05,"62,500",2.9,20.64,26.00,29.24,34.32,41.31,"42,940","54,070","60,820","71,390","85,920",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9071,"Maintenance and Repair Workers, General",detailed,"23,360",3.3,8.542,0.90,20.30,"42,210",1.1,11.73,15.01,19.31,24.86,29.76,"24,390","31,210","40,160","51,710","61,900",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,560,18.0,0.204,0.87,17.35,"36,090",3.3,10.68,15.05,17.15,19.22,24.49,"22,200","31,310","35,670","39,980","50,930",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9092,Commercial Divers,detailed,**,**,**,**,22.71,"47,240",2.8,14.17,16.76,21.34,26.57,29.60,"29,470","34,860","44,380","55,270","61,560",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9094,Locksmiths and Safe Repairers,detailed,260,27.2,0.095,0.73,20.93,"43,530",4.9,13.36,15.81,20.00,26.65,29.20,"27,790","32,880","41,590","55,420","60,750",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9096,Riggers,detailed,120,15.1,0.043,0.26,34.19,"71,110",9.4,19.87,25.89,37.00,44.51,47.86,"41,340","53,850","76,970","92,580","99,550",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"2,550",10.7,0.932,1.03,13.60,"28,290",2.4,9.68,10.81,12.89,15.28,18.50,"20,130","22,480","26,800","31,780","38,480",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"1,880",12.8,0.687,0.66,22.87,"47,570",3.2,12.63,16.09,21.89,27.80,34.86,"26,270","33,460","45,530","57,810","72,510",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-0000,Production Occupations,major,"128,110",2.7,46.846,0.71,19.27,"40,090",1.1,10.13,12.98,17.55,23.65,30.56,"21,070","26,990","36,500","49,180","63,560",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"8,930",2.9,3.264,0.75,32.06,"66,680",1.0,19.33,24.87,31.12,37.89,46.87,"40,200","51,730","64,720","78,810","97,500",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,"1,060",21.1,0.387,1.25,*,*,*,*,*,*,*,*,*,*,*,*,*,,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-2021,"Coil Winders, Tapers, and Finishers",detailed,100,42.6,0.038,0.36,18.15,"37,760",5.3,12.48,15.28,18.43,21.77,23.69,"25,960","31,780","38,330","45,280","49,280",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-2022,Electrical and Electronic Equipment Assemblers,detailed,"3,620",12.9,1.324,0.86,16.78,"34,890",2.3,10.13,12.66,15.84,20.58,24.56,"21,080","26,330","32,950","42,810","51,080",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-2023,Electromechanical Equipment Assemblers,detailed,840,35.2,0.306,0.91,17.10,"35,570",2.6,11.49,13.69,16.64,19.89,23.79,"23,900","28,480","34,610","41,370","49,490",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-2031,Engine and Other Machine Assemblers,detailed,670,45.2,0.244,0.87,15.92,"33,110",8.6,10.43,12.33,14.26,18.37,25.71,"21,690","25,660","29,660","38,210","53,470",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-2041,Structural Metal Fabricators and Fitters,detailed,"1,750",16.3,0.641,1.11,20.32,"42,260",3.0,13.39,16.57,20.20,23.70,28.17,"27,860","34,470","42,010","49,300","58,580",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-2092,Team Assemblers,detailed,"8,190",12.2,2.996,0.37,15.29,"31,810",1.6,9.77,12.24,14.35,18.02,22.28,"20,320","25,450","29,850","37,490","46,350",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-2099,"Assemblers and Fabricators, All Other",detailed,"2,450",10.6,0.896,0.54,14.57,"30,310",3.0,8.96,10.42,13.43,16.95,22.20,"18,630","21,680","27,930","35,270","46,180",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-3011,Bakers,detailed,"4,030",13.4,1.473,1.15,13.66,"28,420",4.2,8.66,9.55,12.37,16.42,20.17,"18,000","19,860","25,730","34,150","41,950",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-3021,Butchers and Meat Cutters,detailed,"2,810",11.1,1.028,1.03,17.21,"35,800",3.1,10.53,13.37,16.81,21.25,24.06,"21,910","27,820","34,960","44,200","50,040",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"1,080",18.6,0.395,0.35,13.25,"27,570",2.6,9.20,11.23,13.22,14.94,17.68,"19,130","23,360","27,500","31,070","36,780",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-3023,Slaughterers and Meat Packers,detailed,"1,070",30.8,0.392,0.67,12.93,"26,890",2.3,9.19,10.60,12.56,14.69,17.75,"19,120","22,050","26,130","30,550","36,910",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,350,21.9,0.128,0.87,13.80,"28,690",7.2,8.95,9.74,11.99,16.60,21.34,"18,610","20,260","24,940","34,530","44,380",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-3092,Food Batchmakers,detailed,"1,930",12.8,0.707,0.73,15.42,"32,070",4.9,9.54,11.07,14.10,18.47,25.12,"19,850","23,020","29,330","38,430","52,250",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-3093,Food Cooking Machine Operators and Tenders,detailed,370,20.5,0.136,0.54,15.14,"31,490",5.6,8.99,11.19,15.86,18.31,21.22,"18,690","23,270","32,990","38,080","44,130",,
PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",51-4011,"Computer-Controlled Machine Tool Operators, Metal and Plastic",detailed,"2,960",9.0,1.084,1.02,20.19,"42,000",2.0,12.89,15.89,20.18,23.88,28.35,"26,820","33,050","41,970","49,680","58,970",,
